# SOURCE: https://data.gov.sg/dataset/resident-population-by-ethnicity-gender-and-age-group
# year;sex;ethnicity;age_group;population
2010;Male;Malays;15 - 19 Years;25070
2010;Male;Malays;20 - 24 Years;22657
2010;Male;Malays;25 - 29 Years;18895
2010;Male;Malays;30 - 34 Years;14339
2010;Male;Malays;35 - 39 Years;16147
2010;Male;Malays;40 - 44 Years;18495
2010;Male;Malays;45 - 49 Years;22088
2010;Male;Malays;50 - 54 Years;18965
2010;Male;Malays;55 - 59 Years;13397
2010;Male;Malays;60 - 64 Years;8931
2010;Male;Malays;65 - 69 Years;4337
2010;Male;Malays;70 - 74 Years;3983
2010;Male;Malays;75 - 79 Years;2804
2010;Male;Malays;80 - 84 Years;1706
2010;Male;Malays;85 - 89 Years;725
2010;Male;Malays;90 Years & Over;268
2010;Female;Malays;0  -  4 Years;15707
2010;Female;Malays;5  -  9 Years;17818
2010;Female;Malays;10 - 14 Years;21067
2010;Female;Malays;15 - 19 Years;23557
2010;Female;Malays;20 - 24 Years;21852
2010;Female;Malays;25 - 29 Years;18758
2010;Female;Malays;30 - 34 Years;15468
2010;Female;Malays;35 - 39 Years;17052
2010;Female;Malays;40 - 44 Years;19474
2010;Female;Malays;45 - 49 Years;22329
2010;Female;Malays;50 - 54 Years;18971
2010;Female;Malays;55 - 59 Years;14138
2010;Female;Malays;60 - 64 Years;9677
2010;Female;Malays;65 - 69 Years;5325
2010;Female;Malays;70 - 74 Years;4731
2010;Female;Malays;75 - 79 Years;3948
2010;Female;Malays;80 - 84 Years;2011
2010;Female;Malays;85 - 89 Years;812
2010;Female;Malays;90 Years & Over;288
2010;Male;Chinese;0  -  4 Years;65689
2010;Male;Chinese;5  -  9 Years;72775
2010;Male;Chinese;10 - 14 Years;86617
2010;Male;Chinese;15 - 19 Years;94837
2010;Male;Chinese;20 - 24 Years;88489
2010;Male;Chinese;25 - 29 Years;94997
2010;Male;Chinese;30 - 34 Years;102963
2010;Male;Chinese;35 - 39 Years;111936
2010;Male;Chinese;40 - 44 Years;110140
2010;Male;Chinese;45 - 49 Years;120999
2010;Male;Chinese;50 - 54 Years;118135
2010;Male;Chinese;55 - 59 Years;100700
2010;Male;Chinese;60 - 64 Years;78134
2010;Male;Chinese;65 - 69 Years;45019
2010;Male;Chinese;70 - 74 Years;35928
2010;Male;Chinese;75 - 79 Years;22977
2010;Male;Chinese;80 - 84 Years;12183
2010;Male;Chinese;85 - 89 Years;5034
2010;Male;Chinese;90 Years & Over;2531
2010;Female;Chinese;0  -  4 Years;62624
2010;Female;Chinese;5  -  9 Years;69089
2010;Female;Chinese;10 - 14 Years;81409
2010;Female;Chinese;15 - 19 Years;91302
2010;Female;Chinese;20 - 24 Years;87232
2010;Female;Chinese;25 - 29 Years;100574
2010;Female;Chinese;30 - 34 Years;113716
2010;Female;Chinese;35 - 39 Years;122824
2010;Female;Chinese;40 - 44 Years;117193
2010;Female;Chinese;45 - 49 Years;120562
2010;Female;Chinese;50 - 54 Years;117783
2010;Female;Chinese;55 - 59 Years;99877
2010;Female;Chinese;60 - 64 Years;80199
2010;Female;Chinese;65 - 69 Years;49016
2010;Female;Chinese;70 - 74 Years;41419
2010;Female;Chinese;75 - 79 Years;30534
2010;Female;Chinese;80 - 84 Years;20865
2010;Female;Chinese;85 - 89 Years;10638
2010;Female;Chinese;90 Years & Over;7041
2010;Male;Indians;0  -  4 Years;12116
2010;Male;Indians;5  -  9 Years;13313
2010;Male;Indians;10 - 14 Years;12020
2010;Male;Indians;15 - 19 Years;11314
2010;Male;Indians;20 - 24 Years;10621
2010;Male;Indians;25 - 29 Years;13581
2010;Male;Indians;30 - 34 Years;18990
2010;Male;Indians;35 - 39 Years;20299
2010;Male;Indians;40 - 44 Years;17382
2010;Male;Indians;45 - 49 Years;14699
2010;Male;Indians;50 - 54 Years;11928
2010;Male;Indians;55 - 59 Years;8260
2010;Male;Indians;60 - 64 Years;5928
2010;Male;Indians;65 - 69 Years;3132
2010;Male;Indians;70 - 74 Years;2382
2010;Male;Indians;75 - 79 Years;2043
2010;Male;Indians;80 - 84 Years;1406
2010;Male;Indians;85 - 89 Years;582
2010;Male;Indians;90 Years & Over;331
2010;Female;Indians;0  -  4 Years;12309
2010;Female;Indians;5  -  9 Years;13242
2010;Female;Indians;10 - 14 Years;11926
2010;Female;Indians;15 - 19 Years;11455
2010;Female;Indians;20 - 24 Years;11067
2010;Female;Indians;25 - 29 Years;15745
2010;Female;Indians;30 - 34 Years;17425
2010;Female;Indians;35 - 39 Years;14786
2010;Female;Indians;40 - 44 Years;12711
2010;Female;Indians;45 - 49 Years;12552
2010;Female;Indians;50 - 54 Years;10515
2010;Female;Indians;55 - 59 Years;8048
2010;Female;Indians;60 - 64 Years;6081
2010;Female;Indians;65 - 69 Years;3244
2010;Female;Indians;70 - 74 Years;2992
2010;Female;Indians;75 - 79 Years;2004
2010;Female;Indians;80 - 84 Years;1109
2010;Female;Indians;85 - 89 Years;429
2010;Female;Indians;90 Years & Over;152
2010;Male;Other;0  -  4 Years;4589
2010;Male;Other;5  -  9 Years;5067
2010;Male;Other;10 - 14 Years;4112
2010;Male;Other;15 - 19 Years;2782
2010;Male;Other;20 - 24 Years;2175
2010;Male;Other;25 - 29 Years;3826
2010;Male;Other;30 - 34 Years;6756
2010;Male;Other;35 - 39 Years;7936
2010;Male;Other;40 - 44 Years;6978
2010;Male;Other;45 - 49 Years;5451
2010;Male;Other;50 - 54 Years;3693
2010;Male;Other;55 - 59 Years;2465
2010;Male;Other;60 - 64 Years;1803
2010;Male;Other;65 - 69 Years;833
2010;Male;Other;70 - 74 Years;594
2010;Male;Other;75 - 79 Years;390
2010;Male;Other;80 - 84 Years;237
2010;Male;Other;85 - 89 Years;105
2010;Male;Other;90 Years & Over;46
2010;Female;Other;0  -  4 Years;4902
2010;Female;Other;5  -  9 Years;5311
2010;Female;Other;10 - 14 Years;4629
2010;Female;Other;15 - 19 Years;3433
2010;Female;Other;20 - 24 Years;3097
2010;Female;Other;25 - 29 Years;6263
2010;Female;Other;30 - 34 Years;9030
2010;Female;Other;35 - 39 Years;9044
2010;Female;Other;40 - 44 Years;7068
2010;Female;Other;45 - 49 Years;4779
2010;Female;Other;50 - 54 Years;3054
2010;Female;Other;55 - 59 Years;1811
2010;Female;Other;60 - 64 Years;1242
2010;Female;Other;65 - 69 Years;605
2010;Female;Other;70 - 74 Years;589
2010;Female;Other;75 - 79 Years;478
2010;Female;Other;80 - 84 Years;322
2010;Female;Other;85 - 89 Years;156
2010;Female;Other;90 Years & Over;103
2011;Male;Malays;0  -  4 Years;16114
2011;Male;Malays;5  -  9 Years;18163
2011;Male;Malays;10 - 14 Years;22084
2011;Male;Malays;15 - 19 Years;24543
2011;Male;Malays;20 - 24 Years;23646
2011;Male;Malays;25 - 29 Years;19574
2011;Male;Malays;30 - 34 Years;15047
2011;Male;Malays;35 - 39 Years;15622
2011;Male;Malays;40 - 44 Years;17353
2011;Male;Malays;45 - 49 Years;21931
2011;Male;Malays;50 - 54 Years;19790
2011;Male;Malays;55 - 59 Years;14444
2011;Male;Malays;60 - 64 Years;9813
2011;Male;Malays;65 - 69 Years;4418
2011;Male;Malays;70 - 74 Years;4064
2011;Male;Malays;75 - 79 Years;2918
2011;Male;Malays;80 - 84 Years;1674
2011;Male;Malays;85 - 89 Years;749
2011;Male;Malays;90 Years & Over;280
2011;Female;Malays;0  -  4 Years;15282
2011;Female;Malays;5  -  9 Years;17147
2011;Female;Malays;10 - 14 Years;20523
2011;Female;Malays;15 - 19 Years;23170
2011;Female;Malays;20 - 24 Years;22596
2011;Female;Malays;25 - 29 Years;19155
2011;Female;Malays;30 - 34 Years;15996
2011;Female;Malays;35 - 39 Years;16564
2011;Female;Malays;40 - 44 Years;18384
2011;Female;Malays;45 - 49 Years;22416
2011;Female;Malays;50 - 54 Years;19774
2011;Female;Malays;55 - 59 Years;15149
2011;Female;Malays;60 - 64 Years;10714
2011;Female;Malays;65 - 69 Years;5288
2011;Female;Malays;70 - 74 Years;4839
2011;Female;Malays;75 - 79 Years;4133
2011;Female;Malays;80 - 84 Years;2142
2011;Female;Malays;85 - 89 Years;831
2011;Female;Malays;90 Years & Over;307
2011;Male;Chinese;0  -  4 Years;64775
2011;Male;Chinese;5  -  9 Years;69469
2011;Male;Chinese;10 - 14 Years;84973
2011;Male;Chinese;15 - 19 Years;93766
2011;Male;Chinese;20 - 24 Years;91656
2011;Male;Chinese;25 - 29 Years;92011
2011;Male;Chinese;30 - 34 Years;102101
2011;Male;Chinese;35 - 39 Years;110390
2011;Male;Chinese;40 - 44 Years;108378
2011;Male;Chinese;45 - 49 Years;120103
2011;Male;Chinese;50 - 54 Years;119137
2011;Male;Chinese;55 - 59 Years;104682
2011;Male;Chinese;60 - 64 Years;84527
2011;Male;Chinese;65 - 69 Years;45669
2011;Male;Chinese;70 - 74 Years;38943
2011;Male;Chinese;75 - 79 Years;23859
2011;Male;Chinese;80 - 84 Years;13191
2011;Male;Chinese;85 - 89 Years;5360
2011;Male;Chinese;90 Years & Over;2675
2011;Female;Chinese;0  -  4 Years;61615
2011;Female;Chinese;5  -  9 Years;66191
2011;Female;Chinese;10 - 14 Years;79734
2011;Female;Chinese;15 - 19 Years;89936
2011;Female;Chinese;20 - 24 Years;90166
2011;Female;Chinese;25 - 29 Years;96675
2011;Female;Chinese;30 - 34 Years;113208
2011;Female;Chinese;35 - 39 Years;121267
2011;Female;Chinese;40 - 44 Years;117315
2011;Female;Chinese;45 - 49 Years;120835
2011;Female;Chinese;50 - 54 Years;118598
2011;Female;Chinese;55 - 59 Years;104272
2011;Female;Chinese;60 - 64 Years;86567
2011;Female;Chinese;65 - 69 Years;49085
2011;Female;Chinese;70 - 74 Years;45417
2011;Female;Chinese;75 - 79 Years;31018
2011;Female;Chinese;80 - 84 Years;21864
2011;Female;Chinese;85 - 89 Years;11405
2011;Female;Chinese;90 Years & Over;7421
2011;Male;Indians;0  -  4 Years;10916
2011;Male;Indians;5  -  9 Years;13420
2011;Male;Indians;10 - 14 Years;12108
2011;Male;Indians;15 - 19 Years;11332
2011;Male;Indians;20 - 24 Years;10752
2011;Male;Indians;25 - 29 Years;12389
2011;Male;Indians;30 - 34 Years;18481
2011;Male;Indians;35 - 39 Years;20231
2011;Male;Indians;40 - 44 Years;17781
2011;Male;Indians;45 - 49 Years;15156
2011;Male;Indians;50 - 54 Years;12521
2011;Male;Indians;55 - 59 Years;8949
2011;Male;Indians;60 - 64 Years;6474
2011;Male;Indians;65 - 69 Years;3128
2011;Male;Indians;70 - 74 Years;2508
2011;Male;Indians;75 - 79 Years;1948
2011;Male;Indians;80 - 84 Years;1434
2011;Male;Indians;85 - 89 Years;664
2011;Male;Indians;90 Years & Over;356
2011;Female;Indians;0  -  4 Years;11121
2011;Female;Indians;5  -  9 Years;13460
2011;Female;Indians;10 - 14 Years;12035
2011;Female;Indians;15 - 19 Years;11473
2011;Female;Indians;20 - 24 Years;11092
2011;Female;Indians;25 - 29 Years;14372
2011;Female;Indians;30 - 34 Years;17690
2011;Female;Indians;35 - 39 Years;15259
2011;Female;Indians;40 - 44 Years;12731
2011;Female;Indians;45 - 49 Years;12645
2011;Female;Indians;50 - 54 Years;10945
2011;Female;Indians;55 - 59 Years;8536
2011;Female;Indians;60 - 64 Years;6739
2011;Female;Indians;65 - 69 Years;3299
2011;Female;Indians;70 - 74 Years;3089
2011;Female;Indians;75 - 79 Years;2156
2011;Female;Indians;80 - 84 Years;1205
2011;Female;Indians;85 - 89 Years;473
2011;Female;Indians;90 Years & Over;168
2011;Male;Other;0  -  4 Years;4080
2011;Male;Other;5  -  9 Years;4995
2011;Male;Other;10 - 14 Years;4273
2011;Male;Other;15 - 19 Years;2938
2011;Male;Other;20 - 24 Years;2191
2011;Male;Other;25 - 29 Years;3158
2011;Male;Other;30 - 34 Years;6318
2011;Male;Other;35 - 39 Years;7854
2011;Male;Other;40 - 44 Years;7166
2011;Male;Other;45 - 49 Years;5812
2011;Male;Other;50 - 54 Years;3976
2011;Male;Other;55 - 59 Years;2642
2011;Male;Other;60 - 64 Years;1985
2011;Male;Other;65 - 69 Years;900
2011;Male;Other;70 - 74 Years;620
2011;Male;Other;75 - 79 Years;398
2011;Male;Other;80 - 84 Years;259
2011;Male;Other;85 - 89 Years;116
2011;Male;Other;90 Years & Over;49
2011;Female;Other;0  -  4 Years;4346
2011;Female;Other;5  -  9 Years;5274
2011;Female;Other;10 - 14 Years;4806
2011;Female;Other;15 - 19 Years;3580
2011;Female;Other;20 - 24 Years;2970
2011;Female;Other;25 - 29 Years;5272
2011;Female;Other;30 - 34 Years;8714
2011;Female;Other;35 - 39 Years;8974
2011;Female;Other;40 - 44 Years;7506
2011;Female;Other;45 - 49 Years;5093
2011;Female;Other;50 - 54 Years;3389
2011;Female;Other;55 - 59 Years;2004
2011;Female;Other;60 - 64 Years;1341
2011;Female;Other;65 - 69 Years;609
2011;Female;Other;70 - 74 Years;593
2011;Female;Other;75 - 79 Years;479
2011;Female;Other;80 - 84 Years;376
2011;Female;Other;85 - 89 Years;158
2011;Female;Other;90 Years & Over;110
2012;Male;Malays;0  -  4 Years;15748
2012;Male;Malays;5  -  9 Years;17513
2012;Male;Malays;10 - 14 Years;21549
2012;Male;Malays;15 - 19 Years;24174
2012;Male;Malays;20 - 24 Years;24461
2012;Male;Malays;25 - 29 Years;19973
2012;Male;Malays;30 - 34 Years;15921
2012;Male;Malays;35 - 39 Years;15044
2012;Male;Malays;40 - 44 Years;16509
2012;Male;Malays;45 - 49 Years;21457
2012;Male;Malays;50 - 54 Years;20539
2012;Male;Malays;55 - 59 Years;15489
2012;Male;Malays;60 - 64 Years;10038
2012;Male;Malays;65 - 69 Years;5477
2012;Male;Malays;70 - 74 Years;3923
2012;Male;Malays;75 - 79 Years;3020
2012;Male;Malays;80 - 84 Years;1636
2012;Male;Malays;85 - 89 Years;798
2012;Male;Malays;90 Years & Over;309
2012;Female;Malays;0  -  4 Years;15120
2012;Female;Malays;5  -  9 Years;16556
2012;Female;Malays;10 - 14 Years;19967
2012;Female;Malays;15 - 19 Years;22547
2012;Female;Malays;20 - 24 Years;23363
2012;Female;Malays;25 - 29 Years;19663
2012;Female;Malays;30 - 34 Years;16620
2012;Female;Malays;35 - 39 Years;15996
2012;Female;Malays;40 - 44 Years;17540
2012;Female;Malays;45 - 49 Years;22195
2012;Female;Malays;50 - 54 Years;20462
2012;Female;Malays;55 - 59 Years;15968
2012;Female;Malays;60 - 64 Years;11169
2012;Female;Malays;65 - 69 Years;6246
2012;Female;Malays;70 - 74 Years;4973
2012;Female;Malays;75 - 79 Years;4022
2012;Female;Malays;80 - 84 Years;2229
2012;Female;Malays;85 - 89 Years;922
2012;Female;Malays;90 Years & Over;383
2012;Male;Chinese;0  -  4 Years;65510
2012;Male;Chinese;5  -  9 Years;68931
2012;Male;Chinese;10 - 14 Years;81512
2012;Male;Chinese;15 - 19 Years;93414
2012;Male;Chinese;20 - 24 Years;95079
2012;Male;Chinese;25 - 29 Years;88944
2012;Male;Chinese;30 - 34 Years;101426
2012;Male;Chinese;35 - 39 Years;109368
2012;Male;Chinese;40 - 44 Years;108947
2012;Male;Chinese;45 - 49 Years;117903
2012;Male;Chinese;50 - 54 Years;118759
2012;Male;Chinese;55 - 59 Years;108646
2012;Male;Chinese;60 - 64 Years;87027
2012;Male;Chinese;65 - 69 Years;52217
2012;Male;Chinese;70 - 74 Years;40696
2012;Male;Chinese;75 - 79 Years;24440
2012;Male;Chinese;80 - 84 Years;14098
2012;Male;Chinese;85 - 89 Years;5887
2012;Male;Chinese;90 Years & Over;2802
2012;Female;Chinese;0  -  4 Years;62238
2012;Female;Chinese;5  -  9 Years;65648
2012;Female;Chinese;10 - 14 Years;76622
2012;Female;Chinese;15 - 19 Years;89080
2012;Female;Chinese;20 - 24 Years;94133
2012;Female;Chinese;25 - 29 Years;93812
2012;Female;Chinese;30 - 34 Years;112033
2012;Female;Chinese;35 - 39 Years;120982
2012;Female;Chinese;40 - 44 Years;119310
2012;Female;Chinese;45 - 49 Years;119469
2012;Female;Chinese;50 - 54 Years;118400
2012;Female;Chinese;55 - 59 Years;108408
2012;Female;Chinese;60 - 64 Years;88727
2012;Female;Chinese;65 - 69 Years;55695
2012;Female;Chinese;70 - 74 Years;47786
2012;Female;Chinese;75 - 79 Years;31180
2012;Female;Chinese;80 - 84 Years;22713
2012;Female;Chinese;85 - 89 Years;12337
2012;Female;Chinese;90 Years & Over;7805
2012;Male;Indians;0  -  4 Years;10015
2012;Male;Indians;5  -  9 Years;13571
2012;Male;Indians;10 - 14 Years;12272
2012;Male;Indians;15 - 19 Years;11362
2012;Male;Indians;20 - 24 Years;10863
2012;Male;Indians;25 - 29 Years;11553
2012;Male;Indians;30 - 34 Years;17505
2012;Male;Indians;35 - 39 Years;20103
2012;Male;Indians;40 - 44 Years;18282
2012;Male;Indians;45 - 49 Years;15624
2012;Male;Indians;50 - 54 Years;13007
2012;Male;Indians;55 - 59 Years;9420
2012;Male;Indians;60 - 64 Years;6712
2012;Male;Indians;65 - 69 Years;3588
2012;Male;Indians;70 - 74 Years;2639
2012;Male;Indians;75 - 79 Years;1835
2012;Male;Indians;80 - 84 Years;1487
2012;Male;Indians;85 - 89 Years;711
2012;Male;Indians;90 Years & Over;399
2012;Female;Indians;0  -  4 Years;10340
2012;Female;Indians;5  -  9 Years;13740
2012;Female;Indians;10 - 14 Years;12152
2012;Female;Indians;15 - 19 Years;11432
2012;Female;Indians;20 - 24 Years;11306
2012;Female;Indians;25 - 29 Years;13538
2012;Female;Indians;30 - 34 Years;17812
2012;Female;Indians;35 - 39 Years;15710
2012;Female;Indians;40 - 44 Years;12957
2012;Female;Indians;45 - 49 Years;12629
2012;Female;Indians;50 - 54 Years;11317
2012;Female;Indians;55 - 59 Years;8897
2012;Female;Indians;60 - 64 Years;6938
2012;Female;Indians;65 - 69 Years;3852
2012;Female;Indians;70 - 74 Years;3176
2012;Female;Indians;75 - 79 Years;2256
2012;Female;Indians;80 - 84 Years;1302
2012;Female;Indians;85 - 89 Years;545
2012;Female;Indians;90 Years & Over;178
2012;Male;Other;0  -  4 Years;3651
2012;Male;Other;5  -  9 Years;5018
2012;Male;Other;10 - 14 Years;4364
2012;Male;Other;15 - 19 Years;3156
2012;Male;Other;20 - 24 Years;2272
2012;Male;Other;25 - 29 Years;2586
2012;Male;Other;30 - 34 Years;5834
2012;Male;Other;35 - 39 Years;7737
2012;Male;Other;40 - 44 Years;7475
2012;Male;Other;45 - 49 Years;6138
2012;Male;Other;50 - 54 Years;4256
2012;Male;Other;55 - 59 Years;2824
2012;Male;Other;60 - 64 Years;2004
2012;Male;Other;65 - 69 Years;1090
2012;Male;Other;70 - 74 Years;632
2012;Male;Other;75 - 79 Years;420
2012;Male;Other;80 - 84 Years;275
2012;Male;Other;85 - 89 Years;123
2012;Male;Other;90 Years & Over;59
2012;Female;Other;0  -  4 Years;4051
2012;Female;Other;5  -  9 Years;5347
2012;Female;Other;10 - 14 Years;4882
2012;Female;Other;15 - 19 Years;3696
2012;Female;Other;20 - 24 Years;3029
2012;Female;Other;25 - 29 Years;4513
2012;Female;Other;30 - 34 Years;8245
2012;Female;Other;35 - 39 Years;9030
2012;Female;Other;40 - 44 Years;7803
2012;Female;Other;45 - 49 Years;5510
2012;Female;Other;50 - 54 Years;3636
2012;Female;Other;55 - 59 Years;2165
2012;Female;Other;60 - 64 Years;1381
2012;Female;Other;65 - 69 Years;714
2012;Female;Other;70 - 74 Years;589
2012;Female;Other;75 - 79 Years;502
2012;Female;Other;80 - 84 Years;375
2012;Female;Other;85 - 89 Years;180
2012;Female;Other;90 Years & Over;115
2013;Male;Malays;0  -  4 Years;15676
2013;Male;Malays;5  -  9 Years;17088
2013;Male;Malays;10 - 14 Years;20785
2013;Male;Malays;15 - 19 Years;23602
2013;Male;Malays;20 - 24 Years;24908
2013;Male;Malays;25 - 29 Years;20621
2013;Male;Malays;30 - 34 Years;17004
2013;Male;Malays;35 - 39 Years;14338
2013;Male;Malays;40 - 44 Years;16122
2013;Male;Malays;45 - 49 Years;20747
2013;Male;Malays;50 - 54 Years;21006
2013;Male;Malays;55 - 59 Years;16523
2013;Male;Malays;60 - 64 Years;10661
2013;Male;Malays;65 - 69 Years;6380
2013;Male;Malays;70 - 74 Years;3815
2013;Male;Malays;75 - 79 Years;3049
2013;Male;Malays;80 - 84 Years;1678
2013;Male;Malays;85 - 89 Years;831
2013;Male;Malays;90 Years & Over;342
2013;Female;Malays;0  -  4 Years;14911
2013;Female;Malays;5  -  9 Years;16291
2013;Female;Malays;10 - 14 Years;19117
2013;Female;Malays;15 - 19 Years;22165
2013;Female;Malays;20 - 24 Years;23770
2013;Female;Malays;25 - 29 Years;20183
2013;Female;Malays;30 - 34 Years;17416
2013;Female;Malays;35 - 39 Years;15492
2013;Female;Malays;40 - 44 Years;17201
2013;Female;Malays;45 - 49 Years;21463
2013;Female;Malays;50 - 54 Years;21018
2013;Female;Malays;55 - 59 Years;16848
2013;Female;Malays;60 - 64 Years;11831
2013;Female;Malays;65 - 69 Years;7166
2013;Female;Malays;70 - 74 Years;4914
2013;Female;Malays;75 - 79 Years;4048
2013;Female;Malays;80 - 84 Years;2395
2013;Female;Malays;85 - 89 Years;1010
2013;Female;Malays;90 Years & Over;422
2013;Male;Chinese;0  -  4 Years;65562
2013;Male;Chinese;5  -  9 Years;68932
2013;Male;Chinese;10 - 14 Years;78468
2013;Male;Chinese;15 - 19 Years;91804
2013;Male;Chinese;20 - 24 Years;95779
2013;Male;Chinese;25 - 29 Years;89948
2013;Male;Chinese;30 - 34 Years;102421
2013;Male;Chinese;35 - 39 Years;105906
2013;Male;Chinese;40 - 44 Years;110102
2013;Male;Chinese;45 - 49 Years;115135
2013;Male;Chinese;50 - 54 Years;118916
2013;Male;Chinese;55 - 59 Years;111290
2013;Male;Chinese;60 - 64 Years;90404
2013;Male;Chinese;65 - 69 Years;58695
2013;Male;Chinese;70 - 74 Years;41562
2013;Male;Chinese;75 - 79 Years;25900
2013;Male;Chinese;80 - 84 Years;15046
2013;Male;Chinese;85 - 89 Years;6335
2013;Male;Chinese;90 Years & Over;2978
2013;Female;Chinese;0  -  4 Years;61849
2013;Female;Chinese;5  -  9 Years;65569
2013;Female;Chinese;10 - 14 Years;73976
2013;Female;Chinese;15 - 19 Years;87625
2013;Female;Chinese;20 - 24 Years;94681
2013;Female;Chinese;25 - 29 Years;94507
2013;Female;Chinese;30 - 34 Years;112654
2013;Female;Chinese;35 - 39 Years;117668
2013;Female;Chinese;40 - 44 Years;121263
2013;Female;Chinese;45 - 49 Years;118279
2013;Female;Chinese;50 - 54 Years;118587
2013;Female;Chinese;55 - 59 Years;111664
2013;Female;Chinese;60 - 64 Years;91423
2013;Female;Chinese;65 - 69 Years;62892
2013;Female;Chinese;70 - 74 Years;48423
2013;Female;Chinese;75 - 79 Years;32527
2013;Female;Chinese;80 - 84 Years;23454
2013;Female;Chinese;85 - 89 Years;13291
2013;Female;Chinese;90 Years & Over;8236
2013;Male;Indians;0  -  4 Years;8983
2013;Male;Indians;5  -  9 Years;13577
2013;Male;Indians;10 - 14 Years;12326
2013;Male;Indians;15 - 19 Years;11232
2013;Male;Indians;20 - 24 Years;10987
2013;Male;Indians;25 - 29 Years;11080
2013;Male;Indians;30 - 34 Years;16555
2013;Male;Indians;35 - 39 Years;19702
2013;Male;Indians;40 - 44 Years;18724
2013;Male;Indians;45 - 49 Years;15948
2013;Male;Indians;50 - 54 Years;13329
2013;Male;Indians;55 - 59 Years;9961
2013;Male;Indians;60 - 64 Years;7124
2013;Male;Indians;65 - 69 Years;4166
2013;Male;Indians;70 - 74 Years;2641
2013;Male;Indians;75 - 79 Years;1778
2013;Male;Indians;80 - 84 Years;1538
2013;Male;Indians;85 - 89 Years;823
2013;Male;Indians;90 Years & Over;415
2013;Female;Indians;0  -  4 Years;9293
2013;Female;Indians;5  -  9 Years;13836
